text;label
Or me bhi indian hu kon hota he ye jo musalman ko gali de or khud ko musalman kehta he jaheel;0
Bhai k sath apun kab se baat karnay ka soch hi raha tha..Whats  App pr aah jana..;1
khejriwal plant lgayega 1000 walee note ka;2
Han be dalle ;0
aur aage khade hokar horn bajane me alag hi maza tha :-);1
Bhai profile pic mxt HAI change mat krna;2
saala guddu bachpan se hi dadagiri karta hai .  . ;0
#77   On the hill side , near the temple there is a junior faculty member who sells sutta until 1 AM . Apparently only very few students know about it . ;1
partyg banti hai ;2
sorry frnds bhai nahi aa sakte;0
lov you salman;1
ajao vaai party karte hai tm or hum fans lok;2
just to let u know whats happening ;0
@someUSER @someUSER @someUSER we will take pictures .  mom said we might have to do it friday night as we will be at grammys sat;1
teri picture dekhne jao nah maja a aajaatah hai such iiiiiiii;2
Sala hrami muslmano ka dushman badnam kiya hai Muslman ko kalank hai kabrustan mai tera paisa kaam nahi aayega balki #aamaal aor sabse pahle #imaan #pakka hai ya nahi;0
Mera first kiss to Sunny Leone ke poster ke saath tha  '( ;1
Salman ji sirf mera hai .....hai naa salman aur oss k lye main kuch b kar sakte ......;2
Abe kha saitan ke cakkr me pade ho;0
bhai aaj udbilaao ko dur hi rakhna tv se .  . ;1
Ghar me to susre that se reh le ;2
badi badi baatein ,  allegations lgaate ,  economy ki haalat khrab krte ,  conditions lgaate ,  fir patli gali se bhaag jaate;0
Lekin wohi hai ;1
I Iike and love u salman khan aur ha kya such me aap hamare comment padhte ho aap tv par bol rahe the mai sare comment padhta hu ya u hi fake rahe the bhai ??;2
ek baar mere wrestling stickers chura liye the mere best friend ne .  fir ek din uski book ke andar mile .  . :p;0
Kya  kar  rha  h ;1
apne desh ki mahanta ko jitna bhi desh me charcha kiya jaya bhahut hi acha hai;2
lagta hai pk movie specially pm, rss aur khachhar bhakto ki toli ko dhyan me rakhkar banai h. ab kabootar ki tarah aankhen na ghumana;0
Salmaaannnn pls baat karo;1
Eid 2015 Hum sath sath bajrangi bhaijaan.;2
i may ask my doctor for ambien on election night .  i'd rather sleep through it and hope i wake up to footage of mitt crying over his loss . ;0
it's a paradigm shift #indvssa #wontgiveitback;1
"got a great piece for you history buffs friday morning ,  a game between schalke &amp; bayern that marked the end of germany's greatest ever side . ";2
#landacquisitionbill govt made doable immensely difficult for itself. out reach the hall mark of its election success is given go by.;0
Namaskar didi ;1
bhai mujhe aapki film bajrangi bhaijaan ke gaane bhaut pasand  aye;2
Dra ;0
Salman Khan Bhai im wid u wid all ur movie? Inshallah ek baar nhi ..jitne baar ho sake utni baar jaoga bajrangi bhaijaan? baaki logo bhi yehi advice doonga..;1
sir janta to aapke sath hai par achchhe din thoda jaldi aana chahie;2
Tu sefp ? ;0
o man woh maar padne se bhi phele chillana bina murga banke sab dande padte the back side tho 4-4 underwear pehen kar aana teacher ko etna emotional kar dena woh kud bole bhai mujeh achaa ni lagta tumeh marna but tum ni sudhroge .  . ;1
@someUSER haha brilliant !  !  morning katie .  .  . happy friday !  bodg loves the drawing of him !  m;2
"is it evil to laugh when a 3rd grader reads a short story ,  and at least five times ,  mistakes the name  "" becky ""  for  "" blocky ?  ""  #stickingtoit";0
app desh ka dadkhan jaihind;1
@bhavnasaini5 @ndtv bijlee to gharme bante nehi hai. uske liye bhi paisa chahiye. delhi janata sochti nehi hai.isiliye delhi ka ye hal hai.;2
"fir bimaar pado to  .  .  .  .  mummy .  .  .  .  .  aaaachhiii ;) :p";0
dhawns wicket has fallen. india 29-1 after 6.3 #indvsuae;1
Me bhe aap ka bahut bada dewana hu;2
@someUSER no thanksgiving in australia no halloween no fourth of july just australia day queens bday and christmas;0
besides the game 1 2nd quarter knicks vs heat game .  .  .  this might be the poorest officiated game throughout the entire playoffs bro .  smh;1
koi kuch bhe khe ap hit ho;2
iranian general says israel's iron dome can't deal with their missiles (keep talking like that and we may end up finding out);0
rubbish news .  .  .  .  baki sab badsurat hain kya ?  ?  ? ;1
get your sweat suits !  it's november and its time to lax !  practice tonight ,  game at @someUSER tomorrow .  #fallball;2
#saziailmiissounlucky she could give 'friday the 13th' a complex! #aapsweep #delhidecides #feb10witharnab;0
And yaar tu jo v conffessor h .. i like u .. and plz send mah ! Frnd rqust .... kasam se yaar ..... dil jeet liya tune ;1
Bhai mujhe bhi kardo nominate plz;2
pakistan mein kal #pk movie ka release hona boht mushkil hai, kuch log dekhne jarahe hain, agar release hogai,... http://t.co/egebazwnmn;0
pak walo patakhe kya soch kar kharid liye the yaar, ho gye na expire. ye india hai mere yaar #meninblue #indvspak;1
u gags are lyk sweet boxes .  .  it opens all the sweetness of childhood . ;2
bad luck to c bcoz of no power;0
i totaly agree with the post .. teachers hv no right to spoil students carrer now .. ;1
bhagwan esi gf sb ko de .. par start mjhse kre  p ;2
Mujhe gussa un saale hinduo par aata hai jo nasmjhi me modi ji ka virodh karte hain ..;0
Pata nhi ;1
rt @happychopra2311: @gurmeetramrahim #msgyouthicon lovely pick papa ji kitne sone lg rahe ho ji love u papa;2
. .  Akshita . .  Bc ;0
khair ki mummy ne patal/parwal ka bharwa nahi banaya .  .   .  .  dimaag ka chauka lag jata :p;1
omg wait ,  bel ami comes out tomorrow !  i'm going to watch it ,  finally . ;2
Groupg pe chala gya message ;0
ghumna band karo modiji ab thoda sarkar ko bhi dekhlo ..............................;1
@someUSER @someUSER looks like it's coming on valentine's day .  i liked the 4th ,  i think 5 will be just as good .  he's in russia this time . ;2
Main ara hu di holibse ek din phle ;0
seriously maza boht ata tha ,  ,  , mere pass mast collection hota tha;1
Haa hme bharosha h bhai;2
so june 9th is the day .  this is gonna be worse the the galaxy foams;0
i missed the 10th birthday of avril lavigne's sk8er boi !  darn ,  i love that song ,  especially the part where she rhymes boy with boy .  #classic;1
duwa karo india ya phir dhoni jite world cup;2
hahaha .  .  .  .  main to waapis aa k bhi nhi pehnta tha .  .  .  .  :p;0
@someUSER mid-feb at the moment .  i'm hoping it arrives before chinese new year ! ;1
ahttp/URL i love u mummy !  !  !  thank u garbage bin;2
aap wale bhai .  aap to pura saaf . ;0
cupid did so much work da 1st time that he don't wanna be my friend no more;1
media is wonderful. aaj @bjprajnathsingh ke ghar meeting hai or @narendramodi nahi ja rahe par media #rahulonleave par charch kar rahe;2
jo khud ek mazaak ban kar rah gaya ho wo dusaron ka kya mazaak udaayega .  .  .  . agar aisa kiya hai to 1 number ka gadha hai . ;0
yoga training for railway employees. so @sureshpprabhu had a pre-budget brainstorming session with murli manohar joshi! #railbudget2015;1
thanx dd rat aaram re dekhunga;2
aise kawn baat karta hai be ?  meri dulhan lol;0
Tazgi ho “Colgate” jaise free rahe “Huggies” jâise! HÂPPŸ NEW YEÂR 06 ;1
@someUSER @someUSER well aren't you good !  happy anniversary .  may many owls serenade you with ricky martin songs . ;2
kaun nahi chipka hua tv se :p;0
@someUSER looks gorgeous !  i'm going to try it out tomorrow .  do you have a base colour or just two coats of northern lights in the picture ? ;1
cheese curls and wine is a great bed time snack .  time for lights out before my regional day tomorrow !  haha #insidejoke #sleep #goodnight;2
i am missing my home nd family :(;0
hehehehe true incidents;1
dr .  mohamed morsi announced as egypt's 1st elected president after the glorious 25th of jan revolution .  congratulations to #egypt ! ;2
2007 mein hmare board exams khatam hte isse pehle india wc se hi bahar ho gyi .  .  :(;0
kya imagination power hai ladke ki :p;1
uff 100% true .  .  .  .  this will the kvians would know .  .  . ;2
mummy tea mein masala daal dena is cnfsr ne paka diya  .  .  .  #boaring;0
good ;1
hahahahhahahaha ,  guddu khoya hai mario or contra main lol :-d;2
Sir kya berojgaari ka koi illaj hai aapke paas;0
Me Delhi se hu aapke security gourd se kaha na usne milne diya or n aaptak msg pahuchaya plz meet me;1
Good ?? ;2
@5forty3 @mrsgandhi delhi hs chosen ths mayhem.nw will pay for it. aap mla amanatullah says batla encounter fake, probe again. #delhidecides;0
Bhai jaan aap 3: 30 par ayenge par ham to subah se baithe hai apke intzar main uska kya bolea.;1
#aapsweep :: aap ko ab sirf perform karna h or woh other states me bhi strong ho sakti hai;2
markets reaction to the budget was all over the place excluding late hour recovery...given the hype it disappointed...#unionbudget2015;0
harry redknapp is being heavily linked with the position as blackburn manager today .  however ,  qpr may have begun courting him already .  .  . ;1
"happy new year to those who aren't into  "" anno domini ""  .  shana tovah &amp; all that good jazz !  looking forward to the chinese new year in feb . ";2
Apne glat kiya humlogo k sath;0
gutted about bellamy and smith but we signed fulham player on loan until december 2nd and seen him on youtube he looks good;1
cheeeta h londa;2
they can drink cow's piss that is worship of god but they can not eat beef #beefban;0
sabme 1 talent hota h .  .  .  .  .  . ye sabse different hai;1
ab india ki thodi kam hui fikar;2
Tum musalman nahi hi;0
landslide win.hip hip hurray.it's a message to all retarded bjp supporters,go hide your face somewhere,conclude,truth always wins #aapsweep;1
"@sardesairajdeep #aapsweep safety of women was a decisive factor in this election &amp; bjp rable rousers modi's silence freaked people out";2
Narendra damodar modi g acche din kab ayenge babu. Hai koi upaye.;0
gali ke bandar ye samajh na paye, ki kab gaaye hindu aur bakra musalmaan hogaye. #beefban;1
1- jan dhan account mein 1 laakh ka bima va 30 , 000 ka vober draft aaya;2
hamare ghar me to cycle thi papa k paas .  .  kabi ye cheez feel he ni ki .  .  i am feeling sad;0
bhai kyu thaq rha h raat key 1 bajey ... so jaa kal kar liyo class mei concentrate yar .. ;1
bhai unblock kr de unhe atleast vo jo fake nahi h ;2
rt @nerdy_balak: @kagarwal1222 mera naya slogan... copyright lunga iska.. doobegi dilli hogi kangal... agar aaya delhi me dubara kejriwal;0
#unionbudget2015 superb day. great budget.volatility in #nifty trading.i end up smiling with a hefty return intraday! cheers @cnbctv18live;1
ab apko nice,gud,handsome etc bolke kya faida....Ei sab bohot chota word hai ap k liye.....ap mera fav actres ho pls Cl me on this nmbr....919593871431...<<<Agar ho sake to>>>..Pls...''';2
Tume ka firAlha se daro salman idar maza lelo akhirat me bahut tadpa tadpa ke marega;0
@ajitkumardoval @thenewshour #arvindannaback #landacquisitionbill arnab this protest is carried by communist, napm peoples @narendramodi;1
gonna meet the cast of spartacus on the 7th !  i am too excited ! ;2
"i had a  "" nightmare ""  last night where i missed the 2nd rd of my #fantasybasketball draft and they autodrafted me jr smith .  #truestory lol";0
rt @insannancy: #msgyouthicon the waters plunge in a rapid, guruji's hair falls in a symphony,what a sight .. http://t.co/tcavgcpfqq;1
" "" sarah g .  day ""  i love you !  !  !  stay sweet and simple ,  dude !  can't wait for your show on sunday ! ";2
mst ba ;0
India army bad India army ne sari am awrat ka ezat lotlya;1
Kis kis ko rply denge salman...uffffff....jisko salman bahut achha lagta hain usko dena....;2
it seem like it's national kissing day every other thursday !  who tf made that shit up ?  ?  ! ;0
Main ;1
hum indians to pen lekar bhi wapas nahi karte ,  world cup toh bohot dur ki baat hai;2
" "" bharva bhindi ""  nahi bhare huye bhindi .  .  .  .  jeez ,  common sense aajkal superpower ho gayi hai  !  ! ";0
dude those were the days of my life .  .  .  .  .  .  .;1
obama is good for israel: tens of millions of americans will go to the polls on tuesday to vote for a president  .  .  .  http/URL;2
Muje abi Ni pata ;0
salman ji hm jarur dekhenge aaj aapka teaser and 17th july in cinema Bajrangi Bhaijaan...love you salman ji.;1
watched #pk, movie with a very strong msg. everyone has to watch this! @aamir_khan @rajkumarhirani @anushkasharma;2
De tera aur salman ka character hi waisa hai chip;0
hahaha .  . bt mai to kabi paise nhi mangti thi .  .  .  . ;1
lady boner from channing tatum in the vow right now and the fact that i get mcdonald's breakfast tomorrow with @someUSER #winning;2
"@someUSER @someUSER i'm on the last 3 episodes for the 10th time .  i still want to bootfuck phil &amp; johnny sac every time they talk . ";0
jaga hain hindustan jagegi delhi #abkibaarbedisarkaar;1
damn .  i would totally buy the sun for this .  @someUSER future of news again: free hawkeye lego with murdoch's sun http/URL;2
haseen bachpan me master ji ke dande with sapne of sunday;0
"@someUSER can't wait to see you dec 5th ,  at msg in ny &lt;3";1
i once borrowed a ruler from a girl in my class  ,  used it to measure my penis and returned it back to her  . ;2
aur ye out x-(;0
wow drew peterson was just convicted on september 6th for murder of his 3rd wide and they never found the body of his 4th wide smfh;1
Eid mubark ho salman jii I love you salman.mai apse ek bar milna chahti hu salman jiiii meri yhi khwaish h salman jiiiii;2
"parker ,  leonard steal okc's thunder: ninety minutes before tipoff thursday night at the at&amp;t center ,  oklahoma ci .  .  .  http/URL";0
everday barking dogs bark against #msgyouthicon online but babber sher @gurmeetramrahim is on his way of human welfare without caring.;1
sayed uske pas 532 girl freind honge ek dusre ko chakma dene k liye itna mobile rakha tha;2
teachers day m hum party krte the aur childrens day m hum se he humari party krwate the  .  .  . ;0
ladki ki baat chood yaar aur ye bata yaar woh jo 3rd question tha  .  .  uska ans kya tha  .  . ;1
ek dum sahi;2
Superb floop salman khan;0
6 foot by 6 foot ;1
zindagi bhar intezar bhaiiiii.....is duniya mein sirf aap ke liye;2
pakistaniyo ko firse khush hone ki wajah nahi mili #indvssa #india;0
"@mayankktalwar @thech0sen1n padh lo mere ""secular"" bhaijaan...islam me bhi gau hatya mana hai #beefban http://t.co/fmf4usmdin";1
Tu aur mai ? ? ;2
hilte hi next out ho jayega .  .  . :d;0
@speaktolaksh @yesiamsaffron @gaudvaibhav @varanasilive agar exit poll sahi hain.. delhi waale samajhenge mufkhori kitni mehangi hoti hai..;1
Bhaijan main aapka baut bada fan ho i love u bhaijan jabtak bhaijan he taptak main ho;2
sandy ,  if you have ruined my chances to see bruno mars on monday i will go buck wild . ;0
4:02 IST where r u??? mein yaha tu wahaa...zindegi hai kaha??;1
i sang an avril lavigne song for the talent show in the 5th grade .  .  i loved her so much;2
Bhupender bro sahi keh rhe ho isse bada chtiya mene apni zindagi mai nhi dekha yahi hai chutiya no1;0
iske bina to jeewan adhura tha .  .  . ;1
khano me khan king khan;2
jo kaam chor aur free ka khane wale ho hai uske liye 15lakh kya 15cr bhi kam hai;0
pakistan ki huyi fir se haar. ab ki baar kejriwaal ! #indvspak #oksorry :p;1
rt @gareebguy: 2022 tak poverty khatam karne ka target hai. matlab utne saal tak zinda rehna padega. #unionbudget2015;2
acp pradyuman: abhijit, #pappu ko dhundhna to mars mein paani ki khoj se bhi jyada mushkil lag raha hai. #whereisrahul #rahulonleave;0
modi ke maki chooooooooth me mera booooooooooolaaaaaaaaaaaaaaa;1
rt @divaverma: #msg3successfulweeks this shows how the movie goes to hit several records bravooo #msgrevolution;2
